"COUNTY","COUNTYNAME","CITYNAME","REGION","STATE","COUNTYCODE","IsHotspot","Hotspot","UFOReports","CEs","UFOReports21stCent","RateUFOper100000","RateCEper100000","RateUFO21stCent","Rank","POP1990","POP1960","POPDIF6090","EDUC1960","Ocean","Lake","River","Interstate","Military","Nuclear","LONGITUDE","LATITUDE"
"Fairbanks","Fairbanks",,"US","AK","19","0",,"27","1",,,,,,,"43412.0",,"614.0",,,,,,,"0.0","0.0"
"Upper Yukon","Upper Yukon",,"US","AK","20","0",,,,,,,,,,"1619.0",,"273.0",,,,,,,"0.0","0.0"
"Barrow","Barrow",,"US","AK","21","0",,,,,,,,,,"2133.0",,"310.0",,,,,,,"0.0","0.0"
"Kobuk","Kobuk",,"US","AK","22","0",,,,,,,,,,"3560.0",,"114.0",,,,,,,"0.0","0.0"
"Nome","Nome","Nome","US","AK","23","0",,"17","4",,"485.714285714286","114.285714285714",,,"3500.0","6091.0",,"253.0","1","0","0","0","0","0","165.42","64.52"
"Wade Hampton","Wade Hampton",,"US","AK","24","0",,,,,,,,,,"3128.0",,"70.0",,,,,,,"0.0","0.0"
"Apache","Apache","St Johns","US","AZ","01","0",,"14","2",,"22.7305937555812","3.24722767936874",,,"61591.0","30438.0",,"208.0","0","0","0","1","0","0","109.24","34.3"
"Cochise","Cochise","Bisbee","US","AZ","02","1","Bisbee/Douglas","46","5",,"47.1195607637466","5.12169138736376",,"220","97624.0","55039.0",,"445.0","0","0","0","1","1","0","109.55","31.27"
"Coconino","Coconino","Flagstaff","US","AZ","03","1","Flagstaff/Sedona","125","28",,"129.411642906689","28.9882080110983",,"52","96591.0","41857.0",,"429.0","0","1","1","1","1","1","111.63","35.2"
"Gila","Gila","Globe","US","AZ","04","0","Payson/San Carlos Reservoir","18","5",,"44.7583051521782","12.4328625422717",,,"40216.0","25745.0",,"241.0","0","1","0","0","0","0","110.48","33.23"
"Graham","Graham","Safford","US","AZ","05","0","Bylas","11","3",,"41.4250207125104","11.2977329215937",,,"26554.0","14045.0",,"403.0","0","0","0","0","0","0","109.43","32.5"
"Greenlee","Greenlee","Clifton","US","AZ","06","0","Morenci","7","0",,"87.4125874125874","0.0",,,"8008.0","11509.0",,"343.0","0","0","0","0","0","0","109.17","33.04"
"Maricopa","Maricopa","Phoenix","US","AZ","07","1","Phoenix","717","30",,"33.7872702571649","1.41369331619937",,"355","2122101.0","663510.0",,"477.0","0","0","0","1","1","1","112.03","33.3"
"Mohave","Mohave","Kingman","US","AZ","08","1","Kingman","61","6",,"65.242735061018","6.41731820272308",,"163","93497.0","7736.0",,"421.0","0","1","1","1","0","0","114.02","35.12"
"Navajo","Navajo","Holbrook","US","AZ","09","1","Heber","28","5",,"36.0555255092843","6.43848669808648",,"245","77658.0","37994.0",,"329.0","0","0","0","1","0","0","110.11","34.54"
"Pima","Pima","Tucson","US","AZ","10","1","Tucson","218","27",,"32.6895393474088","4.04870441458733",,"303","666880.0","265660.0",,"517.0","0","0","0","1","1","0","110.57","32.15"
"Pinal","Pinal","Florence","US","AZ","11","1","Apache Junction","67","6",,"57.5705238917674","5.15556930374037",,"188","116379.0","62703.0",,"294.0","0","0","0","1","0","0","111.22","33.02"
"Santa Cruz","Santa Cruz","Nogales","US","AZ","12","0","Nogales","15","2",,"50.5458956732713","6.73945275643618",,,"29676.0","10808.0",,"397.0","0","0","0","1","0","0","110.56","31.2"
"Yavapai","Yavapai","Prescott","US","AZ","13","1","Prescott/Camp Verde/Fria R.","86","6",,"79.8410605863676","5.57030655253728",,"144","107714.0","28912.0",,"428.0","0","0","0","1","0","0","112.28","34.34"
"Yuma","Yuma","Yuma","US","AZ","14","1","Parker/Yuma","63","9",,"58.9363393984751","8.41947705692502",,"158","106895.0","55833.0",,"397.0","0","0","1","1","1","0","114.39","32.4"
"Alameda","Alameda","Oakland","US","CA","01","1",,"230","19",,"17.9802404974429","1.48532421500615",,"473","1279182.0","908209.0",,"517.0","1","0","0","1","1","1","122.15","37.5"
"Alpine","Alpine","Markleeville","US","CA","02","0",,"6","1",,"539.083557951482","89.8472596585804",,,"1113.0","397.0",,"329.0","0","0","0","0","0","0","119.46","38.41"
"Amador","Amador","Jackson","US","CA","03","0",,"9","0",,"29.9610506341756","0.0",,,"30039.0","9990.0",,"459.0","0","0","0","0","0","0","120.49","38.19"
"Butte","Butte","Oroville","US","CA","04","1","Chico/Oroville/Paradise","96","22",,"52.7124972545574","12.0799472875027",,"148","182120.0","82030.0",,"453.0","0","1","1","0","0","0","121.34","39.31"
"Calaveras","Calaveras","San Aandreas","US","CA","05","0",,"6","0",,"18.7511719482468","0.0",,,"31998.0","10289.0",,"398.0","0","1","0","0","0","0","120.41","38.1"
"Colusa","Colusa","Colusa","US","CA","06","1","Colusa","12","6",,"73.7327188940092","36.8663594470046",,"70","16275.0","12075.0",,"475.0","0","1","1","1","0","0","122.0","39.18"
"Contra Costa","Contra Costa","Martinez","US","CA","07","1",,"167","10",,"20.778070302041","1.24419582646952",,"464","803732.0","409030.0",,"553.0","1","0","1","1","0","0","122.1","38.0"
"Del Norte","Del Norte","Crescent City","US","CA","08","0","Crescent City","19","0",,"80.9889173060529","0.0",,,"23460.0","17771.0",,"386.0","1","0","0","0","0","0","124.13","41.46"
"El Dorado","El Dorado","Placerville","US","CA","09","1","Pollock Pines","48","5",,"38.0967498710266","3.96841144489861",,"278","125995.0","43805.0",,"481.0","0","1","0","1","0","0","120.5","38.43"
"Fresno","Fresno","Fresno","US","CA","10","1",,"110","10",,"16.4796476351706","1.49814978501551",,"489","667490.0","365945.0",,"408.0","0","1","0","1","1","0","119.47","36.41"
"Glenn","Glenn","Willows","US","CA","11","1","Orland","16","7",,"64.5213323655133","28.2280829099121",,"90","24798.0","17245.0",,"447.0","0","1","1","1","0","0","122.1","39.32"
"Humboldt","Humboldt","Eureka","US","CA","12","1","Eureka/Arcada/Willow Creek","75","15",,"62.9627764065884","12.5925552813177",,"134","119118.0","104892.0",,"421.0","1","0","0","1","0","1","124.1","40.49"
"Imperial","Imperial","El Centro","US","CA","13","1","El Centro/Imperial","43","5",,"39.3401827946168","4.57443985983916",,"261","109303.0","78019.0",,"338.0","0","1","1","1","1","0","115.33","32.47"
"Inyo","Inyo","Independence","US","CA","14","1","Bishop","31","5",,"169.574968546578","27.3508013784804",,"45","18281.0","11684.0",,"525.0","0","0","0","0","1","0","118.4","37.35"
"Kern","Kern","Bakersfield","US","CA","15","1","Bakersfield","199","33",,"36.6160849493171","6.07201408707268",,"249","543477.0","291984.0",,"420.0","0","0","0","1","1","0","119.0","35.25"
"Kings","Kings","Hanford","US","CA","16","0",,"21","1",,"20.6959761109304","0.985522671949068",,,"101469.0","49954.0",,"338.0","0","1","0","1","1","0","119.39","36.19"
"Lake","Lake","Lakeport","US","CA","17","0",,"26","0",,"51.3519385356797","0.0",,,"50631.0","13786.0",,"401.0","0","1","0","0","0","0","122.56","39.04"
"Lassen","Lassen","Susanville","US","CA","18","0",,"6","0",,"21.7407058482499","0.0",,,"27598.0","17053.0",,"424.0","0","1","0","0","1","0","120.4","40.26"
"Los Angeles","Los Angeles","Los Angeles","US","CA","19","1","Los Angeles/Topanga","1667","186",,"18.807551587354","2.0985030565374",,"454","8863461.0","6038771.0",,"531.0","1","0","0","1","1","1","118.15","34.0"
"Madera","Madera","Madera","US","CA","20","0",,"22","0",,"24.9744579407424","0.0",,,"88090.0","40468.0",,"326.0","0","0","0","0","0","0","120.04","36.57"
"Marin","Marin","San Rafael","US","CA","21","1","Novato","84","8",,"36.5065016341006","3.47680967943815",,"299","230096.0","146820.0",,"671.0","1","0","0","1","0","0","122.3","37.58"
"Mariposa","Mariposa","Mariposa","US","CA","22","0","Yosemite Natl Park","16","0",,"111.872465389456","0.0",,,"14302.0","5064.0",,"481.0","0","1","0","0","0","0","119.58","37.3"
"Mendocino","Mendocino","Ukiah","US","CA","23","1","Ukiah/ Pt Arena","39","7",,"48.5406683676644","8.71242765573465",,"174","80345.0","51059.0",,"414.0","1","0","0","0","0","0","123.12","39.09"
"Merced","Merced","Merced","US","CA","24","1",,"33","8",,"18.497446791814","4.48422952528825",,"383","178403.0","90446.0",,"392.0","0","1","0","1","0","0","120.29","37.17"
"Modoc","Modoc","Alturas","US","CA","25","0","Alturas","11","3",,"113.659847075842","30.9981401115933",,,"9678.0","8308.0",,"505.0","0","1","0","0","0","0","120.57","41.5"
"Mono","Mono","Bridgeport","US","CA","26","0",,"11","4",,"110.486139011651","40.1767778224186",,,"9956.0","2213.0",,"621.0","0","1","0","0","0","0","119.15","38.14"
"Monterey","Monterey","Salinas","US","CA","27","1",,"80","6",,"22.4933925659338","1.68700444244503",,"440","355660.0","198351.0",,"494.0","1","0","0","1","1","0","121.4","36.39"
"Napa","Napa","Napa","US","CA","28","0",,"29","2",,"26.1815555455243","1.80562452038099",,,"110765.0","65890.0",,"446.0","0","1","0","1","0","0","122.18","38.19"
"Nevada","Nevada","Nevada City","US","CA","29","0",,"20","4",,"25.4744618519934","5.09489237039868",,,"78510.0","20911.0",,"462.0","0","0","0","1","0","0","121.0","39.16"
"Orange","Orange","Santa Ana","US","CA","30","1",,"392","53",,"16.2618084790397","2.19866288109465",,"468","2410556.0","703925.0",,"577.0","1","0","0","1","1","1","117.54","33.44"
"Placer","Placer","Auburn","US","CA","31","1","Roseville/Cisco Grove","62","7",,"35.8804601958379","4.05101969953008",,"289","172796.0","56998.0",,"436.0","0","1","0","1","1","0","121.04","38.53"
"Plumas","Plumas","Quincy","US","CA","32","0","Keddie","15","3",,"75.9916915750545","15.1983383150109",,,"19739.0","11620.0",,"446.0","0","1","0","0","0","0","120.56","39.56"
"Riverside","Riverside","Riverside","US","CA","33","1",,"298","47",,"25.4610979201359","4.01567651760532",,"344","1170413.0","306191.0",,"494.0","0","1","0","1","1","0","117.22","33.59"
"Sacramento","Sacramento","Sacramento","US","CA","34","1","Sacramento","196","14",,"18.82408984085","1.344577845775",,"471","1041219.0","502778.0",,"558.0","1","0","1","1","1","1","121.3","38.32"
"San Benito","San Benito","Hollister","US","CA","35","0",,"8","0",,"21.8001471509933","0.0",,,"36697.0","15396.0",,"344.0","0","0","0","1","0","0","121.25","36.49"
"San Bernardino","San Bernardino","San Bernardino","US","CA","36","1",,"358","40",,"25.2400626066357","2.82011872699841",,"382","1418380.0","503591.0",,"484.0","0","1","0","1","1","0","117.18","34.07"
"San Diego","San Diego","San Diego","US","CA","37","1","San Diego","480","36",,"19.2152492217824","1.44114369163368",,"469","2498016.0","1033011.0",,"546.0","1","0","0","1","1","1","117.1","32.45"
"San Francisco","San Francisco","San Francisco","US","CA","38","1","San Francisco","180","16",,"24.8632864568297","2.21006990727375",,"404","723959.0","740316.0",,"510.0","1","0","0","1","1","0","122.27","37.45"
"San Joaquin","San Joaquin","Stockton","US","CA","39","1",,"54","8",,"11.2353004818696","1.66448896027697",,"518","480628.0","249989.0",,"369.0","0","0","1","1","1","1","121.2","37.59"
"San Luis Obispo","San Luis Obispo","San Luis Obispo","US","CA","40","0",,"63","4",,"29.0106003812822","1.84194288135125",,,"217162.0","81044.0",,"460.0","1","1","0","1","0","0","120.4","35.16"
"San Mateo","San Mateo","Redwood City","US","CA","41","1",,"93","8",,"14.3159955851317","1.23148349119412",,"508","649623.0","444387.0",,"619.0","1","1","0","1","0","0","122.15","37.28"
"Santa Barbara","Santa Barbara","Santa Barbara","US","CA","42","1",,"112","11",,"30.3023744074804","2.97612605787754",,"341","369608.0","168962.0",,"559.0","1","1","0","1","1","1","119.41","34.25"
"Santa Clara","Santa Clara","San Jose","US","CA","43","1","San Jose","235","29",,"15.6920145007569","1.93646136392319",,"478","1497577.0","642315.0",,"562.0","1","1","0","1","1","1","121.55","37.2"
"Santa Cruz","Santa Cruz","Santa Cruz","US","CA","44","1","Santa Cruz/Watsonville","94","12",,"40.91688648611","5.22343231737575",,"244","229734.0","84219.0",,"431.0","1","0","0","1","0","0","122.03","36.58"
"Shasta","Shasta","Redding","US","CA","45","1","Anderson/Redding","81","16",,"55.0885497429201","10.8816888381077",,"152","147036.0","59468.0",,"468.0","0","1","0","1","0","0","122.24","40.35"
"Sierra","Sierra","Downieville","US","CA","46","0",,"3","1",,"90.4159132007233","30.1386377335744",,,"3318.0","2247.0",,"468.0","0","0","0","0","0","0","120.49","39.34"
"Siskiyou","Siskiyou","Yreka","US","CA","47","1","Happy Camp","57","16",,"130.941168362776","36.7554156807792",,"46","43531.0","32885.0",,"443.0","0","1","0","1","0","0","122.65","41.73"
"Solano","Solano","Fairfield","US","CA","48","1",,"83","11",,"24.3815745797116","3.23129301658828",,"375","340421.0","134597.0",,"491.0","1","0","1","1","0","0","122.03","38.14"
"Sonoma","Sonoma","Santa Rosa","US","CA","49","1","Healdsburg","139","13",,"35.8042563275652","3.34859951264998",,"301","388222.0","147375.0",,"439.0","1","0","0","1","0","0","122.43","38.26"
"Stanislaus","Stanislaus","Modesto","US","CA","50","1",,"68","11",,"18.3524864920302","2.96878457959311",,"429","370522.0","157294.0",,"365.0","0","0","0","1","0","0","121.0","37.37"
"Sutter","Sutter","Yuba City","US","CA","51","0",,"11","0",,"17.0767678335791","0.0",,,"64415.0","33380.0",,"447.0","0","0","1","1","0","0","121.36","39.09"
"Tehama","Tehama","Red Bluff","US","CA","52","1","Corning/Red Bluff","65","9",,"130.982367758186","18.1360201511335",,"76","49625.0","25305.0",,"463.0","0","0","0","1","0","0","122.27","40.18"
"Trinity","Trinity","Weaverville","US","CA","53","0","Hayfork","9","4",,"68.8968843297864","30.6208374799051",,,"13063.0","9706.0",,"409.0","0","1","0","0","0","0","122.57","40.44"
"Tulare","Tulare","Visalia","US","CA","54","0",,"49","1",,"15.7091058312842","0.32059399655682",,,"311921.0","168403.0",,"331.0","0","0","0","1","0","0","119.18","36.2"
"Tuolumne","Tuolumne","Sonora","US","CA","55","1","Sonora","52","11",,"107.313851741786","22.701007099224",,"80","48456.0","14404.0",,"462.0","0","1","0","0","0","0","120.21","38.0"
"Ventura","Ventura","Ventura","US","CA","56","1","Simi Valley/Ventura","192","39",,"28.6988651990386","5.82945699355471",,"290","669016.0","199138.0",,"470.0","1","0","0","1","1","0","119.18","34.16"
"Yolo","Yolo","Woodland","US","CA","57","0",,"38","4",,"26.9327814475661","2.83502962605959",,,"141092.0","65727.0",,"470.0","0","0","1","1","0","0","121.5","38.4"
"Yuba","Yuba","Marysville","US","CA","58","0",,"19","3",,"32.6303496599574","5.15216047262485",,,"58228.0","33859.0",,"406.0","0","0","0","0","1","0","121.34","39.1"
"Adams","Adams","Brighton","US","CO","01","0",,"34","1",,"12.8283491423871","0.377304386540798",,,"265038.0","120296.0","1.2032","551.0","0","0","0","1","1","1","104.5","39.59"
"Alamosa","Alamosa","Alamosa","US","CO","02","1","Alamosa","120","41",,"881.251376955276","301.094220459719",,"5","13617.0","10000.0","0.3617","457.0","0","0","0","0","0","0","105.9","37.47"
"Arapahoe","Arapahoe","Littleton","US","CO","03","0",,"78","1",,"19.9228118750176","0.255420665064328",,,"391511.0","113426.0","2.4517","648.0","0","0","0","1","0","0","105.02","39.36"
"Archuleta","Archuleta","Pagosa Springs","US","CO","04","0","Pagosa Springs","5","1",,"93.5453695042095","18.7090739008419",,,"5345.0","2629.0","1.0331","316.0","0","0","0","0","0","0","107.01","37.16"
"Baca","Baca","Springfield","US","CO","05","0",,"1","0",,"21.9490781387182","0.0",,,"4556.0","6310.0","-0.278","330.0","0","0","0","0","0","0","102.36","37.26"
"Bent","Bent","Las Animas","US","CO","06","0",,"0","0",,"0.0","0.0",,,"5048.0","7419.0","-0.3196","404.0","0","1","1","0","0","0","103.14","38.03"
"Boulder","Boulder","Boulder","US","CO","07","1","Boulder/Longmont","111","12",,"49.2591162648277","5.32530986646786",,"207","225339.0","74254.0","2.0347","635.0","0","0","0","1","0","1","105.16","40.02"
"Chaffee","Chaffee","Salida","US","CO","08","0","Salida","18","0",,"141.911069063387","0.0",,,"12684.0","8298.0","0.5286","414.0","0","0","0","0","0","0","106.01","38.33"
"Cheyenne","Cheyenne","Cheyenne Wells","US","CO","09","0",,"1","0",,"41.7188151856487","0.0",,,"2397.0","2789.0","-0.1406","422.0","0","0","0","0","0","0","102.1","38.49"
"Clear Creek","Clear Creek","Georgetown","US","CO","10","0",,"5","1",,"65.6254101588135","13.1250820317627",,,"7619.0","2793.0","1.7279","572.0","0","0","0","1","0","0","105.7","39.7"
"Conejos","Conejos","Conejos","US","CO","11","0","Sanford","28","8",,"375.687642560043","107.339326445727",,,"7453.0","8428.0","-0.1157","293.0","0","0","1","0","0","0","105.88","37.25"
"Costilla","Costilla","San Luis","US","CO","12","1","Blanca Peak/Mesita","70","42",,"2194.35736677116","1316.6144200627",,"2","3190.0","4219.0","-0.2439","206.0","0","0","1","0","0","0","105.25","37.03"
"Crowley","Crowley","Ordway","US","CO","13","0",,"1","1",,"25.3421186011151","25.3421186011151",,,"3946.0","3978.0","-0.008","292.0","0","1","1","0","0","0","103.47","38.13"
"Custer","Custer","Westcliffe","US","CO","14","0","Westcliffe","14","3",,"726.895119418484","155.763239875389",,,"1926.0","1305.0","0.4759","293.0","0","0","0","0","0","0","105.28","38.08"
"Delta","Delta","Delta","US","CO","15","0","Cedaredge/Delta","8","0",,"38.1315538608198","0.0",,,"20980.0","15602.0","0.3447","387.0","0","0","0","0","0","0","108.04","38.42"
"Denver","Denver","Denver","US","CO","16","1","Denver","210","9",,"44.9092192211458","1.92468082376339",,"286","467610.0","493887.0","-0.0532","534.0","0","0","0","1","1","1","105.0","39.45"
"Dolores","Dolores","Dove Creek","US","CO","17","0",,"3","0",,"199.468085106383","0.0",,,"1504.0","2196.0","-0.3151","366.0","0","0","0","0","0","0","108.55","37.46"
"Douglas","Douglas","Castle Rock","US","CO","18","0","Daniels Park","31","4",,"51.3321521418754","6.62350350217748",,,"60391.0","4816.0","11.5397","503.0","0","0","0","1","0","0","104.53","39.23"
"Eagle","Eagle","Eagle","US","CO","19","1","Eagle","17","7",,"77.5264502006567","31.9226559649763",,"74","21928.0","4677.0","3.6885","407.0","0","0","1","1","0","0","106.5","39.39"
"Elbert","Elbert","Kiowa","US","CO","20","1","Kiowa","16","8",,"165.871863985072","82.9359319925358",,"22","9646.0","3708.0","1.6014","392.0","0","0","0","1","0","0","104.27","39.18"
"El Paso","El Paso","Colorado Springs","US","CO","21","1",,"113","9",,"28.4624723561386","2.26692257703759",,"374","397014.0","143742.0","1.762","611.0","0","0","0","1","1","1","104.5","38.5"
"Fremont","Fremont","Canon City","US","CO","22","0","Canon City/Texas Creek","19","3",,"58.8727419204908","9.29569609270908",,,"32273.0","20196.0","0.598","356.0","0","0","0","0","1","0","105.14","38.27"
"Garfield","Garfield","Glenwood Springs","US","CO","23","1","Carbondale/Rifle/Glenwood Spg","15","5",,"50.0433709214653","16.6811236404884",,"127","29974.0","12017.0","1.4943","452.0","0","0","1","1","0","1","107.21","39.33"
"Gilpin","Gilpin","Central City","US","CO","24","0",,"1","0",,"32.5732899022801","0.0",,,"3070.0","685.0","3.4818","629.0","0","0","0","0","0","0","105.31","39.48"
"Grand","Grand","Hot Sulphur Springs","US","CO","25","0",,"4","0",,"50.2134069796636","0.0",,,"7966.0","3557.0","1.2395","503.0","0","1","0","0","0","0","106.06","40.04"
"Gunnison","Gunnison","Gunnison","US","CO","26","0","Gunnison","13","0",,"126.545312956293","0.0",,,"10273.0","5477.0","0.8757","560.0","0","1","0","0","0","0","106.55","38.33"
"Hinsdale","Hinsdale","Lake City","US","CO","27","0",,"1","0",,"214.132762312634","0.0",,,"467.0","208.0","1.2452","797.0","0","1","0","0","0","0","107.19","38.02"
"Huerfano","Huerfano","Walsenburg","US","CO","28","1","La Veta/Walsenburg","57","25",,"948.577134298552","416.042602762523",,"3","6009.0","7867.0","-0.2362","239.0","0","0","0","1","0","0","105.17","37.55"
"Jackson","Jackson","Walden","US","CO","29","0",,"1","0",,"62.3052959501558","0.0",,,"1605.0","1758.0","-0.087","475.0","0","0","0","0","0","0","106.19","40.43"
"Jefferson","Jefferson","Golden","US","CO","30","1",,"84","11",,"19.1592728599776","2.50895239833041",,"441","438430.0","127520.0","2.4381","660.0","0","0","0","1","1","1","105.15","39.45"
"Kiowa","Kiowa","Eads","US","CO","31","0",,"0","0",,"0.0","0.0",,,"1688.0","2425.0","-0.3039","459.0","0","0","0","0","0","0","102.48","38.28"
"Kit Carson","Kit Carson","Burlington","US","CO","32","0",,"2","1",,"28.0112044817927","14.0056022408964",,,"7140.0","6957.0","0.0263","410.0","0","0","0","1","0","0","102.17","39.17"
"Lake","Lake","Leadville","US","CO","33","0",,"2","1",,"33.2944897619444","16.6472448809722",,,"6007.0","7101.0","-0.1541","442.0","0","1","0","0","0","0","106.18","39.14"
"La Plata","La Plata","Durango","US","CO","34","0","Durango","22","2",,"68.1452112501549","6.19501920455953",,,"32284.0","18225.0","0.7714","527.0","0","0","0","0","0","0","107.53","37.16"
"Larimer","Larimer","Fort Collins","US","CO","35","1",,"70","5",,"37.6069110757726","2.68620793398375",,"306","186136.0","53343.0","2.4894","528.0","0","0","0","1","0","0","105.05","40.35"
